cidade,nome_do_bar,endereco,imagem_prato,pagina_url,lat,lng
Ribeirão Preto,Bar da Duque,"R. Duque de Caxias, 1211 | Centro, Ribeirão Preto - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09051742/bardaduque_tesourodaduquesa_ribeiraopreto_2026_renataprado1.jpg,https://comidadibuteco.com.br/buteco/bar-da-duque/,-21.1781526,-47.803897199999994
Ribeirão Preto,Bar da Patroa,"R. Professor Pedreira de Freitas, 564 | Parque Ribeirão Preto, Ribeirão Preto - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09051747/bardapatroa_coxinhadefeijuka_ribeiraopreto_2026_renataprado1.jpg,https://comidadibuteco.com.br/buteco/bar-da-patroa/,-21.199344099999998,-47.8462776
Ribeirão Preto,Bar do Gil,"Rua Franca, 432 | Jardim Paulista, Ribeirão Preto - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09051749/bardogil_tiradelombo_ribeiraopreto_2026_renataprado1.jpg,https://comidadibuteco.com.br/buteco/3123-revision-v1/,-21.1772644,-47.7927291
Ribeirão Preto,Bar do Jefferson,"R. Edgard Patrick, 20 | Jardim São José, Ribeirão Preto - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09051752/bardojefferson_mammamia_ribeiraopreto_2026_renataprado4.jpg,https://comidadibuteco.com.br/buteco/bar-do-jefferson/,-21.2259238,-47.7670637
Ribeirão Preto,Bar do Lê,"Rua Capitão Salomão, 1439 - Campos Elísios, Ribeirão Preto",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09051854/bardole_tulipinha_ribeiraopreto_2026_renataprado1.jpg,https://comidadibuteco.com.br/buteco/bar-do-le/,-21.168464999999998,-47.803106299999996
Ribeirão Preto,Bar do Renato,"R. Contabilista Marcos Mendonça Coelho, 830 | Ribeirão Preto - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/17104434/bardorenato_macacosmemordam_ribeiraopreto_2026_renataprado2.jpg.jpeg,https://comidadibuteco.com.br/buteco/bar-do-renato/,-21.105993,-47.82677
Ribeirão Preto,Bar Dona Helena,"R. Guido Borsaro, 625 | Parque dos Bandeirantes, Ribeirão Preto - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09051900/bardonahelena_altatensao_ribeiraopreto_2026_renataprado1.jpg,https://comidadibuteco.com.br/buteco/bar-dona-helena/,-21.181271,-47.7799731
Ribeirão Preto,Bar Empório Paulistano,"Rua Cesário Motta, 1469 | Jardim Paulistano, Ribeirão Preto - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09051903/baremporiopaulistano_espetindopopeye_ribeiraopreto_2026_renataprado2.jpg,https://comidadibuteco.com.br/buteco/bar-emporio-paulistano/,-21.172929,-47.7909523
Ribeirão Preto,BarBaridade Espeto & Bar,"R. João Bim, 712 | Campos Elíseos, Ribeirão Preto - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09051906/barbaridadeespetobar_palitosdobarbaridade_ribeiraopreto_2026_renataprado1.jpg,https://comidadibuteco.com.br/buteco/barbaridade-espeto-bar-2/,-21.1695065,-47.794069099999994
Ribeirão Preto,Benrico Empório Bar,"R. Aníbal Vercesi, 246 | Bonfim Paulista, Ribeirão Preto - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09052008/benricoemporiobar_opiniaodacasa_ribeiraopreto_2026_renataprado1.jpg,https://comidadibuteco.com.br/buteco/benrico-emporio-bar/,-21.2593281,-47.81408
Ribeirão Preto,Botekus Bar,"Av. do Café, 166 | Vila Tibério, Ribeirão Preto - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09052011/botekusbar_triobotekusbar_ribeiraopreto_2026_renataprado1.jpg,https://comidadibuteco.com.br/buteco/botekus-bar/,-21.174156,-47.819289
Ribeirão Preto,Buteco do Maranhão e Cia.,"R. Antônio Aché, 769 | Jardim Irajá, Ribeirão Preto - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09052014/butecodomaranhaoecia_rabiconomaranhao_ribeiraopreto_2026_renataprado1.jpg,https://comidadibuteco.com.br/buteco/buteco-do-maranhao-e-cia-2/,-21.2084597,-47.8043628
Ribeirão Preto,Butiquim do Ziriguidum,"R. Onze de Agosto, 1978 - , Campos Elísios, Ribeirão Preto - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09052016/butiquimdoziriguidum_triocaipira_ribeiraopreto_2026_renataprado1.jpg,https://comidadibuteco.com.br/buteco/butiquim-do-ziriguidum/,-21.1583978,-47.7948775
Ribeirão Preto,Choperia Dus Mineiros,"Av. Doutor Plínio de Castro Prado, 1000 | Jardim Palma Travassos, Ribeirão Preto - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09052018/choperiadusmineiros_popeyedumineiro_ribeiraopreto_2026_renataprado2.jpg,https://comidadibuteco.com.br/buteco/choperia-dus-mineiros/,-21.185786999999998,-47.7893324
Ribeirão Preto,Covil do Lobo,"R. Piracicaba, 1825 | Ribeirão Preto - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09051632/covildolobo_falafeldetremocoeorapronobis_ribeiraopreto_2026_renataprado2.jpg,https://comidadibuteco.com.br/buteco/covil-do-lobo/,-21.1850559,-47.7856063
Ribeirão Preto,Da Villa Torresmos,"R. Ipanema, 746 |  Ribeirão Preto - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09052121/davillatorresmos_tttorresmotropical_ribeiraopreto_2026_renataprado1.jpg,https://comidadibuteco.com.br/buteco/da-villa-torresmos/,-21.1871144,-47.823204399999995
Ribeirão Preto,Dimais Espetos Bar,"R. Antônio Fregonesi, 676 | Jardim Manoel Penna, Ribeirão Preto - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09052123/dimaisespetosbar_potinhocaipiragoumet_ribeiraopreto_2026_renataprado1.jpg,https://comidadibuteco.com.br/buteco/dimais-espetos-bar/,-21.2148458,-47.7650907
Ribeirão Preto,Empório Mobiglia,"R. Saldanha Marinho, 1136 | Centro, Ribeirão Preto - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09052126/emporiomobiglia_classicosdomarcelino_ribeiraopreto_2026_renataprado1.jpg,https://comidadibuteco.com.br/buteco/9634-revision-v1/,-21.1788024,-47.8157425
Ribeirão Preto,Esquina do Zé,"R. Lafaiete, 1045 | Centro, Ribeirão Preto - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09052129/esquinadoze_pasteldealhoporoccreamcheese_ribeiraopreto_2026_renataprado1.jpg,https://comidadibuteco.com.br/buteco/esquina-do-ze/,-21.1816148,-47.806968999999995
Ribeirão Preto,Fazendeiro Grill,"R. Henrique Dumont, 1265 | Jardim Paulista, Ribeirão Preto - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09052131/fazendeirogrill_ouricodomato_ribeiraopreto_2026_renataprado1.jpg,https://comidadibuteco.com.br/buteco/fazendeiro-grill/,-21.183121999999997,-47.792367999999996
Ribeirão Preto,Federal Bar,"R. Daniel Kujawski, 930 | Jardim Macedo, Ribeirão Preto - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09052234/federalbar_incrivelrulcula_ribeiraopreto_2026_renataprado1.jpg,https://comidadibuteco.com.br/buteco/federal-bar/,-21.186938100000003,-47.7975716
Ribeirão Preto,Guadalupe Café,"Rua Visconde do Rio Branco, 710 | Centro, Ribeirão Preto - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/02/12060043/cdb26_kv.png,https://comidadibuteco.com.br/buteco/guadalupe-cafe/,-21.1742545,-47.8063168
Ribeirão Preto,Mares Peixe Bar,"R. Luiz Barreto, 273 | Campos Elíseos, Ribeirão Preto - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09052237/marespeixebar_medalhaodebuteco_ribeiraopreto_2026_renataprado1.jpg,https://comidadibuteco.com.br/buteco/mares-peixe-bar/,-21.161879799999998,-47.807722
Ribeirão Preto,Mixturinha Bar,"R. Sérgio Aché, 71 | Planalto Verde, Ribeirão Preto - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09052239/mixturinhabar_cevichecomcrispydealhoporo_ribeiraopreto_2026_renataprado1.jpg,https://comidadibuteco.com.br/buteco/mixturinha-bar/,-21.1392317,-47.8352736
Ribeirão Preto,Primo (O rei da berinjela),"R. São José, 610 | Centro, Ribeirão Preto - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09052241/primooreidaberinjela_escarballfit_ribeiraopreto_2026_renataprado1.jpg,https://comidadibuteco.com.br/buteco/primo-o-rei-da-berinjela/,-21.1799625,-47.806744699999996
Ribeirão Preto,Renato’s Bar,"R. Piracicaba, 760 | Jardim Paulista, Ribeirão Preto - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09052244/renatosbar_brusquetabotapramoer_ribeiraopreto_2026_renataprado1.jpg,https://comidadibuteco.com.br/buteco/renatos-bar/,-21.1793251,-47.7939174
Ribeirão Preto,Sem Fronteiras,"R. Américo Brasiliense, 1193 | Centro, Ribeirão Preto - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09052346/semfronteiras_despachito_ribeiraopreto_2026_renataprado1.jpg,https://comidadibuteco.com.br/buteco/sem-fronteiras/,-21.1808465,-47.8047235
Ribeirão Preto,Toca da Pantera,"Rua Santos Dumont, 980 | Vila Tibério, Ribeirão Preto - SP",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09052348/tocadapantera_bolotinhatocadapantera_ribeiraopreto_2026_renataprado1.jpg,https://comidadibuteco.com.br/buteco/toca-da-pantera/,-21.1678225,-47.8208001
Rio de Janeiro - Baixada Fluminense,Adegadega,"R. Juiz Aderbal de Oliveira, 209  | Centro, São João de Meriti - RJ",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09054906/adegadega_perolarosadomar_baixada_2026_joana_1-scaled.jpg,https://comidadibuteco.com.br/buteco/adegadega/,-22.8050484,-43.3719701
Rio de Janeiro - Baixada Fluminense,Bar Cevina Lounge,"Rod. Washington Luiz, 2500 | Pq. Duque de Caxias, Duque de Caxias - RJ",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09054915/barcevinalounge_baudafelicidade_baixada_2026_joana_1-scaled.jpg,https://comidadibuteco.com.br/buteco/bar-cevina-lounge/,-22.7897063,-43.284895899999995
Rio de Janeiro - Baixada Fluminense,Bar do Diretor,"R. Major Correia de Melo, 353 | Jardim Vinte e Cinco de Agosto, Duque de Caxias - RJ",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09054923/bardodiretor_sanduichedecarneloucacrocante_baixada_2026_joana_1-scaled.jpg,https://comidadibuteco.com.br/buteco/bar-do-diretor/,-22.792681599999998,-43.299699
Rio de Janeiro - Baixada Fluminense,Bar Parada 16,"R. Deputado Sá Rego, 289  | Vila São Luís, Duque de Caxias - RJ",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09054932/barparada16_sabordasaudade_baixada_2026_joana_1-scaled.jpg,https://comidadibuteco.com.br/buteco/bar-parada-16/,-22.777083899999997,-43.294062100000005
Rio de Janeiro - Baixada Fluminense,Beer Soccer Club,"R. Passo da Pátria, 228 - Loja | Jardim Vinte e Cinco de Agosto, Duque de Caxias - RJ",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09055040/beersoccerclub_hat-trickdecamaraonacestinhacrocantes_baixada_2026_joana_1-scaled.jpg,https://comidadibuteco.com.br/buteco/beer-soccer-club/,-22.7902958,-43.3048861
Rio de Janeiro - Baixada Fluminense,Bela Gastrobar,"Av. Presidente Lincoln, 263 | Jardim Meriti, São João de Meriti - RJ",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09055049/belagastrobar_belacrocancia_baixada_2026_joana_1-scaled.jpg,https://comidadibuteco.com.br/buteco/bela-gastrobar/,-22.780531099999997,-43.3731681
Rio de Janeiro - Baixada Fluminense,Boteco Du nada,"Rua Caburi, 60 | Califórnia, Nova Iguaçu - RJ",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09055057/botecodunada_naquelamesacomseujoaquim_baixada_2026_joana_1-scaled.jpg,https://comidadibuteco.com.br/buteco/boteco-du-nada/,-22.7559538,-43.436281699999995
Rio de Janeiro - Baixada Fluminense,Calçadas Grill,"R. Estudante Galdêncio Miguel, 530 | Centro, São João de Meriti - RJ",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09055105/calcadasgril_pirulitodebacalhau_baixada_2026_joana_1-scaled.jpg,https://comidadibuteco.com.br/buteco/calcadas-grill/,-22.780095199999998,-43.3714145
Rio de Janeiro - Baixada Fluminense,Camarão da Lu,"R. Alberto Teixeira da Cunha, 1046  | Centro, Nilópolis - RJ",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09055113/camaraodalu_raizesdalu_baixada_2026_joana_1-scaled.jpg,https://comidadibuteco.com.br/buteco/camarao-da-lu/,-22.8137023,-43.4238321
Rio de Janeiro - Baixada Fluminense,Chopperia do Baixinho,"Av. Automóvel Clube, 2697 | Vilar dos Teles, São João de Meriti - RJ",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09055222/chopperiadobaixinho_porconzola_baixada_2026_joana_1-scaled.jpg,https://comidadibuteco.com.br/buteco/chopperia-do-baixinho/,-22.7733234,-43.3613595
Rio de Janeiro - Baixada Fluminense,Edinho do Caranguejo,"R. Humberto de Campos, 143  | Centro, Duque de Caxias - RJ",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09055230/edinhodocaranguejo_marealta_baixada_2026_joana_1-scaled.jpg,https://comidadibuteco.com.br/buteco/5874-revision-v1/,-22.783719,-43.3112336
Rio de Janeiro - Baixada Fluminense,King’s Bar,"R. Estudante Eliane Castanheira, 808  | Centro, São João de Meriti - RJ",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09055245/king_sbar_tacomigo_baixada_2026_joana_1-scaled.jpg,https://comidadibuteco.com.br/buteco/kings-bar/,-22.795182399999998,-43.372273799999995
Rio de Janeiro - Baixada Fluminense,Massaretto Bar,"Av. Carioca, 181 -| Vila Rosali, São João de Meriti - RJ",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09055253/massaretobar_couvequetequerocarne_baixada_2026_joana_1-scaled.jpg,https://comidadibuteco.com.br/buteco/massaretto-bar/,-22.792486699999998,-43.3733522
Rio de Janeiro - Baixada Fluminense,Nosso Canto,"R. Genuíno Siqueira, 1395 - Loja | Jardim Meriti, São João de Meriti - RJ",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09055401/nossocanto_prapedirmusicanofantastico_baixada_2026_joana_1-scaled.jpg,https://comidadibuteco.com.br/buteco/nosso-canto/,-22.781009200000003,-43.3734385
Rio de Janeiro - Baixada Fluminense,Panela Velha Gastronomia,"Estr. Vereador Oscar Dias Oliveira, 210 | Vila São Sebastião, Duque de Caxias - RJ",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09055409/panelavelhagastronomia_xerife_baixada_2026_joana_1-scaled.jpg,https://comidadibuteco.com.br/buteco/panela-velha-gastronomia/,-22.7722016,-43.2892438
Rio de Janeiro - Baixada Fluminense,Pasta da Nonna,"Avenida Brasil, 367 | Vila São Luís, Duque de Caxias - RJ",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09055417/pastadanonna_ninhodanonna_baixada_2026_joana_1-scaled.jpg,https://comidadibuteco.com.br/buteco/pasta-da-nonna/,-22.776929799999998,-43.2939509
Rio de Janeiro - Baixada Fluminense,Tainá Gourmet,"Av. Expedicionário José Amaro, 838 | Vila São Luís, Duque de Caxias - RJ",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09055425/tainagourmet_flordeboteco_baixada_2026_joana_1-scaled.jpg,https://comidadibuteco.com.br/buteco/taina-gourmet/,-22.771225899999997,-43.2919789
Rio de Janeiro - Baixada Fluminense,Tiririkas Grill,"R. Dr. Manuel Reis, 910 - Pça. Osmar S. de Carvalho | Centro, Nilópolis - RJ",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09055534/tiririkasgrill_cupimnabengaladotiririkas_baixada_2026_joana_1-scaled.jpg,https://comidadibuteco.com.br/buteco/tiririkas-grill/,-22.8160298,-43.4196396
Rio de Janeiro - Baixada Fluminense,Tsuba Izakaya,"R. Joaquim Cardoso de Matos, 745 | Luz, Nova Iguaçu - RJ",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09055542/tsubaizakaya_guiozabokchoy_baixada_2026_joana_1-scaled.jpg,https://comidadibuteco.com.br/buteco/tsuba-izakaya/,-22.760588,-43.4672973
Rio de Janeiro - Baixada Fluminense,Villa 182 Gastronomia,"R. José Amaro, 812 Duque de Caxias - RJ",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09055548/villa182_porcoloko_baixada_2026_joana_1-scaled.jpg,https://comidadibuteco.com.br/buteco/villa-182-gastronomia/,-22.771529899999997,-43.292043799999995
Rio de Janeiro - Capital,Alvoroço,"Estrada dos Bandeirantes, 7967 | Jacarepaguá, Rio de Janeiro - RJ",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09081559/alvoroco_moelaabaixo_capital_2026_joana_1-scaled.jpg,https://comidadibuteco.com.br/buteco/alvoroco/,-22.970088999999998,-43.4136186
Rio de Janeiro - Capital,Antônio’s Nordestino,"R. Ati, 365 | Tanque, Rio de Janeiro - RJ",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09081609/antoniosnordestino_caminhodaroca_capital_2026_joana_1-scaled.jpg,https://comidadibuteco.com.br/buteco/antonios-nordestino/,-22.9216686,-43.3570997
Rio de Janeiro - Capital,Armazém São Thiago,"R. Áurea, 26 | Santa Teresa, Rio de Janeiro - RJ",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09081617/armazemsaothiago_checkup_capital_2026_joana_1-scaled.jpg,https://comidadibuteco.com.br/buteco/armazem-sao-thiago/,-22.9213615,-43.189534099999996
Rio de Janeiro - Capital,Art Chopp,"Estrada Macembu, 63 - 75 | Taquara, Rio de Janeiro - RJ",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09081626/artchopp_quedeliciaderabada_capital_2026_joana_1-scaled.jpg,https://comidadibuteco.com.br/buteco/3500-revision-v1/,-22.9236288,-43.3775919
Rio de Janeiro - Capital,Baixo Gago,"R. Gago Coutinho, 51 | Laranjeiras, Rio de Janeiro - RJ",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09081735/baixogago_porogodo_capital_2026_joana_1-scaled.jpg,https://comidadibuteco.com.br/buteco/3508-revision-v1/,-22.9314921,-43.1811462
Rio de Janeiro - Capital,Bar da Áurea,"Ladeira Ari Barroso, 20 | Leme, Rio de Janeiro - RJ",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09081752/bardaaurea_brasileirinhosoubrasileiroenaodesistonunca_capital_2026_joana_1-scaled.jpg,https://comidadibuteco.com.br/buteco/bar-da-aurea/,-22.9607107,-43.169542899999996
Rio de Janeiro - Capital,Bar da Tati,"Pça. Serzedelo Correia, 15  | Copacabana, Rio de Janeiro - RJ",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09081800/bardatati_mariaisabeldatati_capital_2026_joana_1-scaled.jpg,https://comidadibuteco.com.br/buteco/bar-da-tati/,-22.9694945,-43.1834841
Rio de Janeiro - Capital,Bar do Aldo,"Rua Ronald de Carvalho, 161 | Copacabana, Rio de Janeiro - RJ",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09081809/bardoaldo_camaraofolgado_capital_2026_joana_1-scaled.jpg,https://comidadibuteco.com.br/buteco/bar-do-aldo/,-22.964753599999998,-43.1771923
Rio de Janeiro - Capital,Bar do Augusto,"Avenida Mem de Sá, 72 | Centro, Rio de Janeiro - RJ",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09081918/bardoaugusto_lavemeledenovo_capital_2026_joana_1-scaled.jpg,https://comidadibuteco.com.br/buteco/bar-do-augusto/,-22.9131416,-43.181176699999995
Rio de Janeiro - Capital,Bar do Canedo,"R. Barão de Mesquita, 916 | Grajaú, Rio de Janeiro - RJ",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09081927/bardocanedo_yonocreoenbrujasperoquelashaylashay_capital_2026_joana_1-scaled.jpg,https://comidadibuteco.com.br/buteco/bar-do-canedo/,-22.923798899999998,-43.255068
Rio de Janeiro - Capital,Bar do David,"Rua Ari Barroso, 66 | Rio de Janeiro - RJ",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/17082210/unknown.jpeg,https://comidadibuteco.com.br/buteco/bar-do-david-rio/,-22.9610065,-43.1704497
Rio de Janeiro - Capital,Bar do Gilson,"R. Sousa Franco, 386 | Vila Isabel, Rio de Janeiro - RJ",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09081944/bardogilson_vacaatrevida_capital_2026_joana_1-scaled.jpg,https://comidadibuteco.com.br/buteco/bar-do-gilson/,-22.915158899999998,-43.2458315
Rio de Janeiro - Capital,Bar do Luisinho,"R. Dois de Fevereiro, 228  | Encantado, Rio de Janeiro - RJ",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09081953/bardoluisinho_ossinhodaroca_capital_2026_joana_1-scaled.jpg,https://comidadibuteco.com.br/buteco/bar-do-luisinho/,-22.8979394,-43.301562399999995
Rio de Janeiro - Capital,Bar do Mariano,"R. Professor Valadares, 78 | Grajaú, Rio de Janeiro - RJ",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09082101/bardomariano_brasileirinho_capital_2026_joana_1-scaled.jpg,https://comidadibuteco.com.br/buteco/3530-autosave-v1/,-22.9200916,-43.263514099999995
Rio de Janeiro - Capital,Bar do Mineiro,"R. Paschoal Carlos Magno, 99 | Santa Teresa, Rio de Janeiro - RJ",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09082108/bardomineiro_oraoraquemelhora_capital_2026_joana_1-scaled.jpg,https://comidadibuteco.com.br/buteco/bar-do-mineiro/,-22.921065499999997,-43.1869033
Rio de Janeiro - Capital,Bar do Mozoca,"R. Leite Ribeiro, 43 | Méier, Rio de Janeiro - RJ",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09082116/bardomozoca_deliciadomozoca_capital_2026_joana_1-scaled.jpg,https://comidadibuteco.com.br/buteco/bar-do-mozoca/,-22.9036494,-43.289065699999995
Rio de Janeiro - Capital,Bar do Thomaz,"Rua Gerônimo Serqueira, 26 | Camorim, Rio de Janeiro - RJ",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09082123/bardothomaz_dopretogostosoaobrancometidoabesatamojunto_capital_2026_joana_1-scaled.jpg,https://comidadibuteco.com.br/buteco/bar-do-thomaz/,-22.9691753,-43.4154281
Rio de Janeiro - Capital,Bar do Tino,"R. Almirante Alexandrino, 3780 | Santa Teresa, Rio de Janeiro - RJ",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09082131/bardotino_verduraetinomeubutecoeodestino_capital_2026_joana_1-scaled.jpg,https://comidadibuteco.com.br/buteco/bar-do-tino/,-22.9364009,-43.2044639
Rio de Janeiro - Capital,Bar do Zé Ilha de Paquetá,"R. Comandante Guedes de Carvalho, 97 | Paquetá, Rio de Janeiro - RJ",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09082240/bardozeilhadepaqueta_caldinhosdoze_capital_2026_joana_1-scaled.jpg,https://comidadibuteco.com.br/buteco/bar-do-ze-ilha-de-paqueta/,-22.7663454,-43.1079731
Rio de Janeiro - Capital,Bar Du Barão,"R. Castro Barbosa, 36 | Grajaú, Rio de Janeiro - RJ",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09082248/bardubarao_baraovermelho_capital_2026_joana_1-scaled.jpg,https://comidadibuteco.com.br/buteco/bar-du-barao/,-22.9240517,-43.2561823
Rio de Janeiro - Capital,Bar e Restaurante Elo Perdido,"Praça da Bandeira, 317 | Praça da Bandeira, Rio de Janeiro - RJ",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09082255/barerestauranteeloperdido_eraumavezumrabo_capital_2026_joana_1-scaled.jpg,https://comidadibuteco.com.br/buteco/bar-e-restaurante-elo-perdido/,-22.9110917,-43.2151721
Rio de Janeiro - Capital,Bar Gato de Botas,"R. Torres Homem, 118  | Vila Isabel, Rio de Janeiro - RJ",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09082303/bargatodebotas_gatoporo_capital_2026_joana_1-scaled.jpg,https://comidadibuteco.com.br/buteco/gato-de-botas/,-22.913416299999998,-43.2437851
Rio de Janeiro - Capital,Bar Luiza,"Rua São Francisco Xavier, 68 | Tijuca, Rio de Janeiro - RJ",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09082310/barluiza_pastelporcopiry_capital_2026_joana_1-scaled.jpg,https://comidadibuteco.com.br/buteco/bar-luiza/,-22.920182699999998,-43.2226237
Rio de Janeiro - Capital,Bar Sambódromo,"Avenida Salvador de Sá, 77 | Cidade Nova, Rio de Janeiro - RJ",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09082419/barsambodromo_porquinhoasiaticoemaguastupiniquim_capital_2026_joana_1-scaled.jpg,https://comidadibuteco.com.br/buteco/bar-sambodromo/,-22.9122222,-43.1977778
Rio de Janeiro - Capital,Bar Tô Legal,"Rua Juiz de Fora, 179 | Grajaú, Rio de Janeiro - RJ",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09081743/bartolegal_festteltolegal_capital_2026_joana_1-scaled.jpg,https://comidadibuteco.com.br/buteco/bar-to-legal/,-22.924854699999997,-43.2608634
Rio de Janeiro - Capital,Bar Victor,"R. Riachuelo, 32| Centro, Rio de Janeiro - RJ",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09082426/barvictor_deusamba_capital_2026_joana_1-scaled.jpg,https://comidadibuteco.com.br/buteco/bar-victor/,-22.9137248,-43.1815749
Rio de Janeiro - Capital,Beneh Gastrobar,"Rua Dona Maria, 9 | Vila Isabel, Rio de Janeiro - RJ",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09082433/benehgastrobar_boavista_capital_2026_joana_1-scaled.jpg,https://comidadibuteco.com.br/buteco/beneh-gastrobar/,-22.918675399999998,-43.2362898
Rio de Janeiro - Capital,Biricutico Bar e Botequim,"R. Magalhães Couto, 356 | Méier, Rio de Janeiro - RJ",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09082439/biricuticobarebotequim_pasteldopopeye_capital_2026_joana_1-scaled.jpg,https://comidadibuteco.com.br/buteco/biricutico-bar-e-botequim/,-22.9019905,-43.287211299999996
Rio de Janeiro - Capital,Biroska do Camarão,"R. Antônio Sales, 4 | Cacuia/Colônia Z-10, Rio de Janeiro - RJ",https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09082446/biroskadocamarao_joelhoatrevido_capital_2026_joana_1-scaled.jpg,https://comidadibuteco.com.br/buteco/biroska-do-camarao/,-22.8233351,-43.17843
