cidade;nome_do_bar;endereco;imagem_prato;pagina_url
São José do Rio Preto;Bãopadaná;R. Fiorindo Golghetto, 540 | Bairro Pôr do Sol, Bady Bassitt - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09120246/baopadana_pastelzinhoderucula_sjriopreto_2026_eltonrodrigues_1.jpg;https://comidadibuteco.com.br/buteco/baopadana/
São José do Rio Preto;Bar da Vilma;Av. México, 525 | Jardim América, São José do Rio Preto - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09120247/bardavilma_temppork_sjriopreto_2026_eltonrodrigues_1.jpg;https://comidadibuteco.com.br/buteco/bar-da-vilma-2/
São José do Rio Preto;Bar do Cidinho;R. Capitão José de Castro, 378 | Vila Anchieta, São José do Rio Preto - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09120348/bardocidinho_escarolinaribs_sjriopreto_2026_eltonrodrigues_1.jpg;https://comidadibuteco.com.br/buteco/bar-do-cidinho/
São José do Rio Preto;Bar do Pirata (Antigo Bar do Paulo);Rua Coronel Spínola de Castro, 4228 | Redentora, São José do Rio Preto - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09120349/bardopirata_lombodopaulo_sjriopreto_2026_eltonrodrigues_1.jpg;https://comidadibuteco.com.br/buteco/bar-do-pirata-antigo-bar-do-paulo/
São José do Rio Preto;Bar do Rubinho;Av. Fernando Costa, 2590 | Centro, Mirassol - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09120350/bardorubinho_cupimdorubinho_sjriopreto_2026_eltonrodrigues_2.jpg;https://comidadibuteco.com.br/buteco/3205-autosave-v1/
São José do Rio Preto;Bar e Mercearia JS;R. Elizabeth, 392 | São José do Rio Preto - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09120351/baremerceariajs_croquetejs_sjriopreto_2026_eltonrodrigues_1.jpg;https://comidadibuteco.com.br/buteco/bar-e-mercearia-js/
São José do Rio Preto;Bom Bar – Bar do Marquinho;R. Coronel Spínola Castro, 4350 | Centro, São José do Rio Preto - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09120352/bombar_boquinhadeanjo_sjriopreto_2026_eltonrodrigues_1.jpg;https://comidadibuteco.com.br/buteco/bom-bar-bar-do-marquinho/
São José do Rio Preto;Boteco do Marcinho;Av. Vinte e Cinco de Janeiro, 404 | Vila Anchieta, São José do Rio Preto - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09120454/botecodomarcinho_vaientender_sjriopreto_2026_eltonrodrigues_1.jpg;https://comidadibuteco.com.br/buteco/boteco-do-marcinho/
São José do Rio Preto;Brasaria Empório e Grill;R. Abrão Thomé, 602 | Jardim Walkíria, São José do Rio Preto - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09120455/brasariaemporioegrill_trouxinhadelegumes_sjriopreto_2026_eltonrodrigues_1.jpg;https://comidadibuteco.com.br/buteco/brasaria-emporio-e-grill/
São José do Rio Preto;Buteco Du Gaúcho;R. Coronel Spínola Castro, 4496 | Centro, São José do Rio Preto - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09120456/butecodugaucho_carmenmiranda_sjriopreto_2026_eltonrodrigues_1.jpg;https://comidadibuteco.com.br/buteco/buteco-du-gaucho/
São José do Rio Preto;Empório do Caboclo;R. São Vicente de Paula, 2871 | Nossa Sra. Aparecida, Mirassol - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09120457/emporiodocaboclo_partiudamatula_sjriopreto_2026_eltonrodrigues_1.jpg;https://comidadibuteco.com.br/buteco/emporio-do-caboclo/
São José do Rio Preto;Espetaria Santa Felicidade;Rua Atlântida, 115 | Vila Ideal, São José do Rio Preto - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09120458/espetariasantafelicidade_tostones_sjriopreto_2026_eltonrodrigues_1.jpg;https://comidadibuteco.com.br/buteco/espetaria-santa-felicidade/
São José do Rio Preto;Fidelis Bar da Sombra;Rua da Imprensa, 1039 | Parque Celeste, São José do Rio Preto - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09120600/fidelisbardasombra_poroporodofidelis_sjriopreto_2026_eltonrodrigues_2.jpg;https://comidadibuteco.com.br/buteco/fidelis-bar-da-sombra/
São José do Rio Preto;Fino Sabor;Rua Pedro Martins, 90 | Distrito Adail Vetorazzo, São José do Rio Preto - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09120602/finosabor_barquinha_sjriopreto_2026_eltonrodrigues_1.jpg;https://comidadibuteco.com.br/buteco/fino-sabor/
São José do Rio Preto;Gato Guerreiro Bar e Jogos;Rua General Glicério, 4152 | São José do Rio Preto - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09120605/gatoguerreiro_croquetecouveflorcarneseca_sjriopreto_2026_eltonrodrigues_1.jpg;https://comidadibuteco.com.br/buteco/gato-guerreiro-bar-e-jogos/
São José do Rio Preto;Oiti Butiquim;R. Benjamin Constant, 3807 | Vila Imperial, São José do Rio Preto - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09120606/oitibutiquim_canteirodaroca_sjriopreto_2026_eltonrodrigues_1.jpg;https://comidadibuteco.com.br/buteco/oiti-butiquim/
São José do Rio Preto;Santo Espeto Garagem;Rod Padre Mariano de lá Mata 150;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09120707/santoespeto_santoquiche_sjriopreto_2026_eltonrodrigues_1.jpg;https://comidadibuteco.com.br/buteco/santo-espeto-garagem/
São José do Rio Preto;Scotch and Beer;Rua Fernando Colombo, 210 | São José do Rio Preto - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09120710/scotchandbeer_bolinhoboiatolado_sjriopreto_2026_eltonrodrigues_1.jpg;https://comidadibuteco.com.br/buteco/scotch-and-beer/
São José do Rio Preto;Toca do Peixe;Av. Izabel Martins Arroyo, 780 | Jardim Arroyo, São José do Rio Preto - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09120711/tocadopeixe_asinharecheadadavovo_sjriopreto_2026_eltonrodrigues_1.jpg;https://comidadibuteco.com.br/buteco/toca-do-peixe/
São Paulo;A Juriti;R. Amarante, 31 | Cambuci, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09100754/ajuriti_oclassicojuritiflamejante_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/a-juriti/
São Paulo;A Ribeira;Al. Ribeiro da Silva, 909 | Campos Elíseos, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09100756/aribeira_tartaramodaribeira_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/a-ribeira/
São Paulo;Acarajé e Delícias da Bahia;R. Arcipreste Ezequias, 116 | Vila São José, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09100758/acarajeedeliciasdabahia_pegatrouxa_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/acaraje-e-delicias-da-bahia/
São Paulo;Almirante Bar e Restaurante;R. Agostinho Gomes, 2785 | Ipiranga, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09100759/almirantebarerestaurante_queijonomato_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/almirante-bar-e-restaurante/
São Paulo;Alquimia Restaurante;R. Bom Pastor, 1861 | Ipiranga, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09100901/alquimiarestaurante_explosaodesabores_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/alquimia-restaurante/
São Paulo;Altino Deck Bar;R. Doutor José Augusto de Oliveira, 1 | Presidente Altino, Osasco - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09100903/altinodeckbar_derretequeeverde_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/altino-deck-bar/
São Paulo;Armazém Mandacaru;R. Dona Antônia de Queiroz, 5 | Consolação, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09100906/armazemmandacaru_cumbucadahora_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/armazem-mandacaru/
São Paulo;Balcão 304;R. Pitangueiras, 304 | Mirandópolis, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09100908/balcao304_mariscosdefloripacomalhoporoaovinagreteeazeitederucula_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/balcao-304/
São Paulo;Bambuteco;Av. Corifeu de Azevedo Marques, 1560 | Butantã, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09101010/bambuteco_bambuquiche_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/bambuteco/
São Paulo;Bar & Espetaria Pai Berto;R. Emília Marengo, 1374 | Vila Regente Feijó, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09101011/bareespetariapaiberto_rissolesdopaiberto_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/bar-espetaria-pai-berto/
São Paulo;Bar Altas Horas;Rua do Oratório, 1632 | Mooca, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09101013/baraltashoras_quichesaboroso_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/bar-altas-horas/
São Paulo;Bar Amigo Giannotti;Rua Santo Antônio, 1106 | Bela Vista, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09101014/baramigogiannotti_bracholasgiannotti_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/3229-revision-v1/
São Paulo;Bar Amigos do Zé;Pça. Franklin Roosevelt, 92 | Consolação, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09101016/baramigosdoze_festanahorta_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/bar-amigos-do-ze/
São Paulo;Bar Bambu;R. Conselheiro Moreira de Barros, 1084 | Santana, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09101119/barbambu_55_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/3231-revision-v1/
São Paulo;Bar do Ale;R. Eugênia de Carvalho, 871 | Vila Matilde, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09101121/bardoale_coroaparaosfortes_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/bar-do-ale/
São Paulo;Bar do Berinjela;Pça. Vinte de Janeiro, 67 | Vila Regente Feijó, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09101123/bardoberinjela_rumoaohexa_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/3235-revision-v1/
São Paulo;Bar do Diogo;R. Serra de Japi, 1344 | Tatuapé, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09101124/bardodiogo_quemnaogostadeporcobomsujeitonaoe_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/bar-do-diogo/
São Paulo;Bar do Edu;R. Doutor Andrade Pertence, 209 | Vila Olímpia, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09101126/bardoedu_empanadasdopopeyecommolhooliviaaopalito_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/bar-do-edu/
São Paulo;Bar do Jão;R. Antônio Lobo, 33 | Penha de França, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09101227/bardojao_bolinhocaneladoboiteimoso_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/3259-autosave-v1/
São Paulo;Bar do Lopes;R. Francisco Dias, 635 | Bosque da Saúde, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09101229/bardolopes_cremedosertao_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/bar-do-lopes/
São Paulo;Bar do Marcão;R. Mazel, 283 | Cotia - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09101230/bardomarcao_bolinhodeporoporco_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/3567-autosave-v1/
São Paulo;Bar do Miltinho;R. Luís Góis, 14 | Mirandópolis, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09101232/bardomiltinho_quichedeverduras_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/bar-do-miltinho/
São Paulo;Bar do Nino;R. Amoipira, 298 | Vila Isa, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09101234/bardonino_cascudodahorta_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/bar-do-nino/
São Paulo;Bar do Pereira;Av. Nossa Senhora do Sabará, 4163 | São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09101335/bardopereira_calabresasuinanapolitana_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/bar-do-pereira/
São Paulo;Bar do Preguinho;Av. Guilherme Giorgi, 775 | Vila Carrão, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09101337/bardopreguinho_rodadefeijoada_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/bar-do-preguinho/
São Paulo;Bar do Rafa Abbatepietro Steak & Beer;R. Carlos Weber, 426 | Vila Leopoldina, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09101339/bardorafaabbatepietrosteakebeer_blendgorgoncrispy_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/bar-do-rafa-abbatepietro-steak-beer/
São Paulo;Bar do Renato;R. Miguel Teles Júnior, 595 | São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09101340/bardorenato_feijaomaravilha_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/bar-do-renato-2/
São Paulo;Bar do Vardema;R. Guaimbé, 412 | Mooca, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09101342/bardovardema_cupimmirim_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/3246-revision-v1/
São Paulo;Bar do Vital;R. Fernando de Albuquerque, 26 | Consolação, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09101445/bardovital_raviolidovital_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/bar-do-vital/
São Paulo;Bar do Zóio;R. José Mascarenhas, 912 | Vila Matilde, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09101446/bardozoio_boladonobrocolis_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/bar-do-zoio/
São Paulo;Bar e Mercearia Carauari;Praça Carauari, 8 | Vila Maria Alta, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09101449/baremerceariacarauari_polentadaamizade_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/bar-e-mercearia-carauari/
São Paulo;Bar e Mercearia Mundial;R. Embiruçú, 211 | Vila Beatriz, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09101451/baremerceariamundial_paixaopaulista_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/bar-e-mercearia-mundial/
São Paulo;Bar Espeto na Brasa;R. Itaúna, 769 | Vila Maria, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09101553/barespetonabrasa_bolinhodoespeto_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/bar-espeto-na-brasa/
São Paulo;Bar Flechas 400;Rua das Flechas, 400 | Jardim Prudência, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09101555/barflechas400_paodopopeye_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/bar-flechas-400/
São Paulo;Bar Ovo;R. Doutor Cesário Mota Júnior, 569 | Vila Buarque, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09101556/barovo_coxacaipira_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/bar-ovo/
São Paulo;Bar Valadares;R. Faustolo, 463 | Água Branca, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09101558/barvaladares_coxinhadopopeye_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/bar-valadares/
São Paulo;Barxaréu;R. Joaquim Távora, 1150 | Vila Mariana, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09101600/barxareu_bolinhocaulimbresa_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/barxareu/
São Paulo;BCB;Rua Dr. Jesuíno Maciel, 1103 | Campo Belo, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09101702/bcb_escondidinhocampobelo_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/bcb/
São Paulo;Bodega da Maria Macaxeira;R. Fortunato, 298 | Vila Buarque, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09101704/bodegadamariamacaxeira_minhavidaeandarporessepais_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/bodega-da-maria-macaxeira/
São Paulo;Boteco 647;Av. Guilherme Giorgi, 261 | Vila Carrão, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09101706/boteco647_cabanadosaborbbq_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/boteco-647/
São Paulo;Boteco do Andreotti;R. Mossâmedes, 210 - Loja 210 | Vila Santo Estevão, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09101707/botecodoandreotti_kaftarecheadadeescarola_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/boteco-802/
São Paulo;Boteco do Chico;R. Costa Aguiar, 2124 | Ipiranga, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09101709/botecodochico_brazuca_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/boteco-do-chico/
São Paulo;Boteco do EDU;R. Mossâmedes, 230 São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09101811/botecodoedu_abracodepernil_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/boteco-do-edu/
São Paulo;Boteco do Marcão – Casa do Torresmo;R. Palmeira Laca, 168 | Cidade Líder, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09101813/botecodomarcaocasadotorresmo_bolinhodecostelasuina_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/boteco-do-marcao-casa-do-torresmo/
São Paulo;Boteco do Murruga;Av. Mascote, 80 | Vila Mascote, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09101814/botecodomurruga_filemignonamodadasramurruga_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/3227-autosave-v1/
São Paulo;Boteco Três Marias;R. Dr. José do Amaral, 304 | São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09101816/botecotresmarias_petiscotresmarias_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/boteco-tres-marias/
São Paulo;Botecoterapia;R. Antônio Lourenço, 20 | Água Fria, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09101817/botecoterapia_viradonojiraya_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/botecoterapia/
São Paulo;Brazucas Wines – Bar e Bistrô;Av. Damasceno Vieira, 751 | Vila Mascote, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09101919/brazucaswinesbarebistro_croquetadobebelier_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/brazucas-wines-bar-e-bistro-2/
São Paulo;Buteco da Vila;Av. Melchert, 676 | Vila Matilde, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09101921/butecodavila_adaoeeva_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/buteco-da-vila-2/
São Paulo;Buteco Lion Beer;Av. Sapopemba, 14022 | Jardim Adutora, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09101923/butecolionbeer_costeladejoao_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/buteco-lion-beer/
São Paulo;Caiubier;R. Caiubi, 928 | Perdizes, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09101924/caiubier_comidadirabo_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/3264-revision-v1/
São Paulo;Calçadão do Peixe;R. Paiaguás, 148 | Campo Belo, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09101926/calcadaodopeixe_samuraimediterraneo_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/calcadao-do-peixe/
São Paulo;Canto da Marechal;R. Marechal Hermes da Fonseca, 271 | Santana, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09102028/cantodamarechal_aescaroxinhacompestodeazeitonapreta_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/canto-da-marechal/
São Paulo;Casa Bolinho de Bacalhau;R. Azevedo Soares, 499 | Vila Gomes Cardim, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09102030/casabolinhodebacalhau_bacalhauafogado_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/3266-revision-v1/
São Paulo;Casa de Lanches Puppy;Av. Paulista, 1009 | Bela Vista, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09102032/casadelanchespuppy_pancetacomcremedeespinafre_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/casa-de-lanches-puppy/
São Paulo;Casa do Sírio;R. João Maffei, 202 | Jardim Bonfiglioli, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09102033/casadosirio_onomade_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/casa-do-sirio/
São Paulo;Cazzo!;R. Natal, 498 | Vila Bertioga, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09102035/cazzo_arancinodetaiobaguancialeequeijo_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/cazzo/
São Paulo;Chega Mais Espeto;R. Santo Antônio, 492 | Bela Vista, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09102137/chegamaisespeto_tesourodahorta_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/chega-mais-espetos/
São Paulo;Chopp do Alemão;R. Doutor José Paulo, 103 | Chácara Seis de Outubro, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09102138/choppdoalemao_nadaaver_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/3271-revision-v1/
São Paulo;Churras do Alemão;R. Flórida, 1004 | São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09102140/churrasdoalemao_petiscodoalemao_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/churras-do-alemao/
São Paulo;Comandante Bar;Av. Conselheiro Rodrigues Alves, 1057 | Vila Mariana, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09102141/comandantebar_bolinhodatripulacao_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/comandante-bar/
São Paulo;Comida de Porteco Ltda;Rua Sousa Lopes, 283 | Mandaqui, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09102142/comidadeportecoltda_reguadeporteco_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/comida-de-porteco-ltda/
São Paulo;Comida Di Rei;R. José Coimbra, 339 | Vila Andrade, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09102244/comidadirei_couvequelavemcostela_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/comida-di-rei/
São Paulo;Cookinhouse;Av. Ede, 383 - Loja 2 | Vila Ede, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09102246/cookinhouse_polpetonecomaligot_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/cookinhouse/
São Paulo;Crystal da Saúde – Bar e Restaurante;Av. Miguel Estefno, 544 | Vila da Saúde, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09102247/crystaldasaudebarerestaurante_iscadetilapia_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/crystal-da-saude-bar-e-restaurante/
São Paulo;Deck Snooker Bar;Av. Professor Luiz Ignácio Anhaia Mello, 1820 | Vila Prudente, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09102249/decksnookerbar_calabria_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/deck-snooker-bar/
São Paulo;Di Montanaro;Rua Luís Góis, 1531 | Mirandópolis, São Paulo - SP;https://cdb-static-files.s3.amazonaws.com/wp-content/uploads/2026/03/09102250/dimontanaro_bruschettadimontanaro_saopaulo_2026_dreisonmedeiros-01.jpg;https://comidadibuteco.com.br/buteco/di-montanaro/
